session_id,phase,iteration,elapsed_sec,x_px,y_px,dec_disp_px,image_width,image_height
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.149845,556.980,370.078,69.594,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.182521,556.880,370.078,69.647,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.216042,556.877,370.069,69.647,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.248382,556.659,370.414,69.868,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.283218,556.453,370.562,70.023,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.317111,556.301,370.454,70.071,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.346453,556.774,370.775,69.915,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.380116,556.574,370.671,69.991,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.416335,555.950,370.581,70.299,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.449922,556.378,370.897,70.164,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.483541,556.640,370.898,70.024,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.516480,556.380,370.868,70.154,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.549143,556.409,370.767,70.108,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.582288,556.566,370.985,70.090,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.616831,556.172,371.023,70.313,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.647779,555.899,371.037,70.464,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.682685,556.457,371.461,70.293,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.715921,555.878,371.069,70.484,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.749991,555.896,371.196,70.513,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.783331,556.147,371.535,70.481,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.816975,555.712,371.274,70.635,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.850044,555.903,371.365,70.560,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.883887,556.137,371.266,70.405,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.916734,555.692,371.389,70.681,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.949025,555.475,371.306,70.772,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,27.983182,555.562,371.072,70.655,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.015495,556.042,371.222,70.443,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.049364,555.541,371.049,70.659,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.082271,555.447,371.028,70.703,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.115983,555.763,371.241,70.598,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.147653,555.585,371.054,70.637,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.177703,555.539,371.043,70.658,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.216377,555.678,371.366,70.681,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.249343,555.527,371.262,70.731,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.282508,555.471,371.089,70.709,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.315920,555.491,371.284,70.757,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.348621,555.556,371.182,70.691,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.382135,555.550,371.170,70.691,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.414842,555.398,371.166,70.771,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.449987,555.078,371.076,70.916,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.482365,555.045,371.034,70.921,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.516821,555.051,371.046,70.921,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.548056,554.859,371.070,71.031,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.580839,554.499,370.986,71.199,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.615401,554.374,370.972,71.261,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.649027,554.230,371.055,71.364,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.683323,554.012,371.048,71.478,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.716237,554.014,370.962,71.452,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.748625,553.973,371.003,71.486,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.782367,553.479,371.062,71.769,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.816330,553.471,371.009,71.757,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.848557,553.495,370.993,71.739,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.882846,553.379,370.900,71.773,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.915869,553.416,370.915,71.758,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.948927,553.460,371.050,71.775,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,28.981934,553.015,371.004,72.000,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.016665,553.474,371.016,71.757,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.048604,553.522,371.276,71.811,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.083050,553.004,371.210,72.068,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.115953,553.103,371.643,72.146,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.147801,552.893,371.935,72.347,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.181520,552.723,371.586,72.332,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.216180,552.620,371.707,72.424,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.248835,552.838,371.809,72.338,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.282655,552.785,371.493,72.271,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.315260,552.810,371.831,72.360,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.347592,552.697,371.874,72.433,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.379943,552.831,372.034,72.410,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.415845,552.843,372.003,72.394,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.448924,552.830,372.026,72.408,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.482377,552.267,372.039,72.714,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.515930,552.432,372.339,72.716,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.547782,552.662,372.137,72.532,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.580635,552.555,371.607,72.429,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.615363,552.435,371.602,72.492,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.648257,552.205,372.044,72.749,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.683109,552.360,371.682,72.556,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.716285,552.405,371.490,72.474,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.748084,552.424,371.556,72.484,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.781674,552.178,371.533,72.609,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.814963,551.885,371.797,72.846,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.847966,551.858,371.827,72.869,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.882537,551.788,371.994,72.957,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.916187,551.680,371.917,72.992,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.948810,551.792,372.021,72.963,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,29.981851,551.254,371.992,73.243,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,1,30.015754,551.360,371.916,73.163,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.016658,695.696,343.231,0.033,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.053522,695.699,343.231,0.031,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.087616,695.695,343.229,0.033,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.120749,695.701,343.230,0.030,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.156420,695.596,343.242,0.090,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.189837,695.694,343.231,0.034,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.223062,695.710,343.146,-0.000,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.259241,695.696,343.231,0.033,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.291275,695.710,343.145,-0.000,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.324824,695.703,343.145,0.003,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.358579,695.691,343.225,0.034,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.392511,695.707,343.144,0.001,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.424463,695.595,343.237,0.089,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.458109,695.693,343.227,0.033,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.492176,695.696,343.228,0.032,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.524439,695.690,343.229,0.035,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.557666,695.704,343.144,0.003,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.592054,695.705,343.143,0.002,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.625436,695.692,343.228,0.034,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.658215,695.708,343.144,0.001,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.691499,695.697,343.228,0.032,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.724566,695.705,343.146,0.002,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.759099,695.707,343.147,0.002,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.791727,695.704,343.147,0.003,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.824333,695.694,343.230,0.034,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.858677,695.687,343.225,0.036,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.891926,695.688,343.232,0.038,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.926367,695.688,343.229,0.037,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.958502,695.686,343.230,0.038,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,0.992000,695.685,343.231,0.039,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.025426,695.700,343.233,0.031,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.058254,695.698,343.226,0.031,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.092756,695.699,343.228,0.030,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.125679,695.691,343.226,0.034,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.158444,695.707,343.146,0.001,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.192731,695.711,343.143,-0.002,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.224727,695.709,343.139,-0.002,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.257843,695.704,343.227,0.028,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.291838,695.707,343.141,0.000,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.325278,695.798,343.174,-0.039,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.359086,695.706,343.138,-0.000,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.391783,695.797,343.174,-0.038,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.426630,695.705,343.225,0.026,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.458246,695.699,343.229,0.031,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.492146,695.695,343.226,0.032,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.538482,695.790,343.259,-0.009,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.552018,695.712,343.143,-0.002,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.587929,695.694,343.230,0.034,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.623857,695.704,343.144,0.002,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.657897,695.616,343.154,0.053,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.691042,695.713,343.146,-0.002,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.726007,695.713,343.146,-0.002,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.758447,695.710,343.145,-0.000,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.791769,695.706,343.230,0.028,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.824899,695.706,343.230,0.027,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.859674,695.618,343.158,0.053,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.892734,695.716,343.143,-0.004,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.924827,695.711,343.144,-0.001,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.954506,695.717,343.138,-0.006,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,1.990121,695.711,343.139,-0.003,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.026033,695.796,343.257,-0.013,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.058293,695.805,343.168,-0.044,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.092014,695.707,343.227,0.026,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.126153,695.704,343.226,0.027,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.157910,695.697,343.228,0.032,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.191400,695.601,343.236,0.085,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.226439,695.703,343.228,0.028,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.258785,695.708,343.138,-0.001,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.291278,695.700,343.228,0.030,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.325526,695.711,343.226,0.024,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.359620,695.702,343.228,0.029,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.391912,695.716,343.142,-0.005,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.425257,695.715,343.140,-0.005,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.455507,695.719,343.143,-0.006,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.492342,695.723,343.137,-0.010,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.525731,695.716,343.141,-0.005,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.559084,695.723,343.140,-0.009,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.592577,695.813,343.171,-0.048,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.624983,695.797,343.175,-0.038,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.658399,695.720,343.137,-0.008,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.691994,695.805,343.169,-0.044,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.725405,695.803,343.169,-0.043,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.756478,695.712,343.139,-0.004,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.791740,695.716,343.141,-0.005,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.825542,695.603,343.238,0.085,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.858144,695.804,343.174,-0.042,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.890142,695.726,343.138,-0.011,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.925543,695.799,343.170,-0.041,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.956552,695.798,343.257,-0.014,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,2.992112,695.806,343.098,-0.066,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.026213,695.805,343.098,-0.065,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.058498,695.605,343.238,0.084,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.092064,695.715,343.143,-0.004,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.125215,695.790,343.095,-0.059,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.156064,695.720,343.142,-0.007,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.191985,695.798,343.097,-0.062,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.225397,695.611,343.230,0.078,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.259494,695.609,343.231,0.080,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.291931,695.707,343.225,0.025,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.326094,695.707,343.221,0.024,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.354465,695.708,343.225,0.025,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.391743,695.794,343.256,-0.012,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.419025,695.788,343.256,-0.009,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.458894,695.604,343.237,0.084,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.492206,695.787,343.259,-0.007,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.524803,695.705,343.228,0.027,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.559176,695.712,343.143,-0.002,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.592570,695.717,343.138,-0.006,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.625474,695.804,343.175,-0.042,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.654253,695.697,343.227,0.031,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.690976,695.792,343.255,-0.011,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.725544,695.792,343.255,-0.011,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.758626,695.795,343.256,-0.013,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.792508,695.798,343.174,-0.039,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.824371,695.800,343.173,-0.040,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.858713,695.716,343.143,-0.004,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.891342,695.711,343.144,-0.002,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.926235,695.798,343.168,-0.041,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.955912,695.716,343.143,-0.005,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,3.991130,695.711,343.143,-0.001,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.023446,695.715,343.144,-0.004,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.058570,695.722,343.140,-0.008,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.091814,695.721,343.140,-0.008,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.124883,695.714,343.143,-0.003,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.156748,695.718,343.143,-0.005,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.190823,695.601,343.239,0.086,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.224462,695.796,343.257,-0.013,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.258788,695.796,343.256,-0.013,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.292049,695.714,343.143,-0.003,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.325553,695.718,343.141,-0.006,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.357415,695.720,343.142,-0.007,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.391449,695.716,343.143,-0.004,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.426541,695.798,343.172,-0.039,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.457795,695.715,343.139,-0.005,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.491888,695.720,343.138,-0.008,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.524216,695.722,343.138,-0.009,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.555920,695.801,343.171,-0.041,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.591044,695.801,343.166,-0.043,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.624348,695.803,343.171,-0.042,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.658954,695.711,343.225,0.023,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.691161,695.801,343.097,-0.064,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.725592,695.875,343.123,-0.096,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.758331,695.621,343.146,0.048,1280,720
A049BF9D-AD8B-45CF-9DE8-C30BCD7C8741,azimuth,2,4.792288,695.723,343.139,-0.009,1280,720
