session_id,phase,iteration,elapsed_sec,x_norm,y_norm,dec_disp_norm
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.085880,0.448726,0.471443,0.000483
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.119620,0.448709,0.471448,0.000501
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.151342,0.448713,0.471418,0.000487
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.185304,0.448787,0.471271,0.000365
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.217870,0.448867,0.471371,0.000326
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.251452,0.448874,0.471384,0.000324
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.285449,0.448808,0.471631,0.000474
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.318593,0.448824,0.471390,0.000373
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.351802,0.448807,0.471473,0.000418
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.385311,0.448873,0.471387,0.000326
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.418756,0.448976,0.471125,0.000137
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.451063,0.448959,0.471214,0.000184
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.484396,0.448834,0.471144,0.000276
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.518717,0.448793,0.471374,0.000396
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.551359,0.448881,0.471222,0.000260
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.585135,0.449018,0.471236,0.000137
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.618031,0.448926,0.471342,0.000261
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.651666,0.448814,0.471561,0.000443
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.685286,0.448788,0.471367,0.000398
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.718810,0.448729,0.471336,0.000443
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.751735,0.448723,0.471360,0.000457
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.784177,0.448722,0.471355,0.000456
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.818494,0.448734,0.471408,0.000463
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.852281,0.448807,0.471289,0.000353
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.887027,0.448781,0.471361,0.000403
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.918409,0.448774,0.471435,0.000435
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.949526,0.448775,0.471392,0.000420
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,2.984356,0.448789,0.471268,0.000362
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.018704,0.448888,0.471274,0.000271
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.050210,0.448897,0.471268,0.000261
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.085192,0.448821,0.471393,0.000377
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.119049,0.448794,0.471413,0.000409
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.151724,0.448700,0.471347,0.000473
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.184707,0.448792,0.471257,0.000355
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.217732,0.448840,0.471244,0.000305
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.252372,0.448717,0.471426,0.000486
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.286019,0.448873,0.471291,0.000292
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.317854,0.448789,0.471274,0.000364
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.350406,0.448716,0.471336,0.000455
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.382168,0.448801,0.471417,0.000404
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.418642,0.448728,0.471505,0.000504
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.450239,0.448734,0.471239,0.000403
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.486783,0.448728,0.471385,0.000461
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.517884,0.448791,0.471239,0.000350
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.551643,0.448746,0.471152,0.000360
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.585445,0.448718,0.471196,0.000402
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.619087,0.448727,0.471116,0.000366
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.650335,0.448760,0.471227,0.000375
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.683673,0.448738,0.471233,0.000397
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.719952,0.448777,0.471080,0.000306
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.752516,0.448663,0.471230,0.000466
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.785497,0.448684,0.471358,0.000492
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.818777,0.448704,0.471194,0.000415
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.852231,0.448802,0.471538,0.000446
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.886509,0.448775,0.471273,0.000377
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.918890,0.448748,0.471365,0.000434
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.950099,0.448796,0.471361,0.000388
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,3.982854,0.448722,0.471405,0.000473
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.019081,0.448718,0.471364,0.000462
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.051733,0.448754,0.471217,0.000376
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.086073,0.448759,0.471115,0.000336
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.118964,0.448783,0.471352,0.000397
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.152689,0.448742,0.471264,0.000405
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.184826,0.448804,0.471348,0.000377
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.219843,0.448900,0.471258,0.000255
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.250952,0.448843,0.471113,0.000256
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.285767,0.448808,0.471222,0.000328
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.318767,0.448733,0.471274,0.000416
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.352305,0.448708,0.471362,0.000471
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.384750,0.448826,0.471248,0.000320
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.418715,0.448792,0.471356,0.000391
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.452157,0.448708,0.471220,0.000421
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.485794,0.448851,0.471212,0.000284
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.518928,0.448779,0.471332,0.000395
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.550437,0.448763,0.471121,0.000333
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.583589,0.448759,0.471046,0.000310
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.618561,0.448697,0.471370,0.000484
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.652900,0.448743,0.471368,0.000441
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.685597,0.448690,0.471262,0.000453
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.719126,0.448664,0.471411,0.000530
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.752034,0.448693,0.471220,0.000434
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.785909,0.448785,0.471234,0.000353
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.818911,0.448843,0.471153,0.000271
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.850592,0.448672,0.471250,0.000465
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.885247,0.448704,0.471161,0.000403
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.918515,0.448691,0.471318,0.000472
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.952605,0.448758,0.471383,0.000432
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,4.985689,0.448679,0.471238,0.000454
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.019878,0.448729,0.471187,0.000389
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.052504,0.448672,0.471270,0.000472
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.085369,0.448663,0.471257,0.000475
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.119188,0.448770,0.471283,0.000385
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.149764,0.448685,0.471247,0.000452
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.183944,0.448750,0.471232,0.000385
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.219080,0.448744,0.471137,0.000358
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.251140,0.448685,0.471320,0.000477
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.285447,0.448712,0.471263,0.000432
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.319002,0.448687,0.471256,0.000453
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.351966,0.448660,0.471398,0.000529
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.383420,0.448687,0.471353,0.000487
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.418802,0.448692,0.471328,0.000474
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.452232,0.448767,0.471289,0.000390
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.485275,0.448777,0.471308,0.000388
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.518760,0.448707,0.471428,0.000496
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.550380,0.448707,0.471369,0.000475
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.585138,0.448753,0.471438,0.000456
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.618662,0.448687,0.471448,0.000522
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.650760,0.448654,0.471382,0.000529
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.685991,0.448716,0.471248,0.000423
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.718220,0.448699,0.471430,0.000503
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.750076,0.448678,0.471263,0.000464
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.784798,0.448679,0.471463,0.000534
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.819374,0.448783,0.471433,0.000426
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.851647,0.448681,0.471280,0.000467
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.884848,0.448677,0.471465,0.000537
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.918441,0.448757,0.471765,0.000569
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.950308,0.448781,0.471319,0.000388
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,5.985618,0.448703,0.471412,0.000493
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.019798,0.448693,0.471277,0.000455
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.050285,0.448799,0.471228,0.000339
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.085019,0.448809,0.471245,0.000335
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.119405,0.448772,0.471331,0.000400
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.152198,0.448866,0.471483,0.000366
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.186062,0.448837,0.471290,0.000325
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.218070,0.448773,0.471378,0.000416
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.251624,0.448718,0.471391,0.000472
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.286581,0.448724,0.471373,0.000460
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.318360,0.448736,0.471494,0.000492
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.351458,0.448787,0.471462,0.000433
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.385804,0.448708,0.471624,0.000565
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.419174,0.448766,0.471467,0.000454
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.452386,0.448783,0.471592,0.000483
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.485671,0.448756,0.471636,0.000524
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.519421,0.448802,0.471597,0.000467
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.549947,0.448770,0.471718,0.000541
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.584184,0.448681,0.471358,0.000495
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.618275,0.448765,0.471421,0.000439
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.652024,0.448782,0.471398,0.000415
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.685412,0.448788,0.471275,0.000365
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.718526,0.448807,0.471262,0.000343
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.752941,0.448706,0.471445,0.000502
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.784876,0.448861,0.471201,0.000271
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.819253,0.448700,0.471443,0.000507
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.850591,0.448711,0.471193,0.000408
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.885491,0.448806,0.471309,0.000360
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.919172,0.448675,0.471470,0.000541
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.951159,0.448700,0.471387,0.000488
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,6.984543,0.448760,0.471394,0.000433
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.019445,0.448791,0.471408,0.000410
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.051206,0.448877,0.471443,0.000342
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.086156,0.448760,0.471550,0.000489
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.119022,0.448737,0.471415,0.000462
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.152604,0.448765,0.471209,0.000363
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.184774,0.448688,0.471448,0.000521
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.218528,0.448771,0.471382,0.000419
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.250311,0.448811,0.471364,0.000376
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.284921,0.448925,0.471213,0.000215
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.318558,0.448815,0.471303,0.000350
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.351450,0.448713,0.471255,0.000429
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.385201,0.448877,0.471277,0.000283
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.418692,0.448859,0.471099,0.000236
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.451700,0.448802,0.471192,0.000323
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.484670,0.448887,0.471263,0.000268
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.518571,0.448733,0.471223,0.000398
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.549690,0.448713,0.471199,0.000408
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.584701,0.448787,0.471262,0.000361
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.618786,0.448862,0.471203,0.000271
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.651969,0.448785,0.471288,0.000373
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.685830,0.448721,0.471300,0.000437
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.718421,0.448754,0.471318,0.000412
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.751303,0.448776,0.471249,0.000368
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.781127,0.448692,0.471378,0.000492
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.815743,0.448712,0.471401,0.000481
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.850272,0.448725,0.471344,0.000449
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.884509,0.448726,0.471241,0.000411
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.919284,0.448692,0.471256,0.000448
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.950951,0.448762,0.471208,0.000366
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,7.983429,0.448700,0.471181,0.000414
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.018894,0.448721,0.471129,0.000376
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.052094,0.448676,0.471207,0.000445
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.085086,0.448717,0.471243,0.000420
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.118505,0.448701,0.471269,0.000445
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.150024,0.448704,0.471262,0.000439
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.185222,0.448698,0.471258,0.000443
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.218426,0.448706,0.471337,0.000464
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.251785,0.448791,0.471352,0.000390
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.285718,0.448690,0.471251,0.000448
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.318494,0.448745,0.471513,0.000491
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.351694,0.448689,0.471289,0.000462
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.384495,0.448761,0.471303,0.000400
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.419229,0.448758,0.471485,0.000468
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.451032,0.448767,0.471468,0.000454
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.485295,0.448792,0.471446,0.000422
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.518359,0.448777,0.471486,0.000451
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.550801,0.448714,0.471617,0.000556
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.584686,0.448864,0.471561,0.000396
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.618364,0.448858,0.471329,0.000319
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.651026,0.448713,0.471309,0.000447
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.685507,0.448703,0.471293,0.000451
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.718604,0.448791,0.471268,0.000360
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.752411,0.448773,0.471319,0.000395
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.785078,0.448769,0.471225,0.000365
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.818754,0.448719,0.471242,0.000418
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.851438,0.448700,0.471266,0.000445
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.885102,0.448689,0.471305,0.000469
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.919405,0.448708,0.471396,0.000484
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.952372,0.448708,0.471398,0.000484
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,8.986205,0.448800,0.471355,0.000383
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,9.019106,0.448702,0.471305,0.000456
2B0683E2-512C-4636-97FC-765324893C0D,azimuth,1,9.052502,0.448733,0.471571,0.000522
