session_id,phase,iteration,elapsed_sec,x_px,y_px,dec_disp_px,ra_disp_px,image_width,image_height
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,2.726724,651.889,408.177,0.862,-0.525,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,2.757448,651.495,407.845,1.161,-0.106,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,2.791618,651.474,408.111,1.247,-0.359,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,2.825487,651.713,408.023,0.994,-0.332,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,2.859647,651.738,407.778,0.910,-0.101,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,2.891176,651.751,408.201,1.001,-0.514,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,2.925361,651.447,408.285,1.316,-0.521,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,2.957527,651.624,408.226,1.131,-0.507,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,2.993422,651.692,408.153,1.046,-0.453,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.024730,651.798,408.063,0.922,-0.392,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.059235,651.559,408.269,1.204,-0.534,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.092597,651.587,408.425,1.215,-0.692,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.125168,651.813,408.233,0.948,-0.561,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.158166,651.891,408.132,0.848,-0.482,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.192132,651.764,407.994,0.938,-0.317,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.225485,651.615,407.654,0.998,0.049,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.258148,651.865,408.157,0.879,-0.501,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.291214,651.990,407.762,0.661,-0.148,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.325723,651.877,407.849,0.792,-0.205,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.357388,651.832,407.997,0.873,-0.337,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.391946,651.675,408.103,1.051,-0.401,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.425504,651.888,408.212,0.871,-0.559,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.458688,652.264,408.003,0.455,-0.449,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.493433,652.256,407.993,0.461,-0.437,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.525345,651.921,407.709,0.715,-0.080,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.558240,652.182,407.800,0.485,-0.232,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.591966,652.244,407.700,0.400,-0.151,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.625656,652.495,407.583,0.128,-0.098,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.658417,652.394,407.787,0.276,-0.272,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.691205,652.137,407.932,0.561,-0.349,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.725608,652.401,407.748,0.260,-0.236,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.757423,652.679,408.177,0.095,-0.720,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.792727,652.552,407.753,0.115,-0.277,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.825726,652.683,407.911,0.027,-0.463,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.859657,652.732,408.157,0.039,-0.713,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.892678,652.795,408.039,-0.050,-0.614,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.926498,652.813,408.113,-0.050,-0.691,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.955651,652.733,407.913,-0.022,-0.477,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,3.991872,652.786,407.818,-0.096,-0.397,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.025090,652.896,407.781,-0.212,-0.389,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.059011,652.634,407.546,-0.016,-0.097,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.092025,652.811,407.765,-0.133,-0.353,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.125911,652.716,407.902,-0.007,-0.462,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.157090,652.801,408.151,-0.029,-0.724,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.192004,652.640,408.248,0.150,-0.779,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.224550,652.714,408.272,0.085,-0.820,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.257897,652.794,408.603,0.089,-1.160,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.290858,652.549,408.633,0.334,-1.130,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.326199,652.453,408.658,0.433,-1.130,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.357660,652.377,409.033,0.598,-1.475,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.391235,652.205,409.078,0.777,-1.477,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.424818,652.162,409.196,0.847,-1.580,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.457397,652.089,409.245,0.930,-1.610,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.491234,651.693,408.688,1.177,-0.973,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.524333,651.756,408.916,1.172,-1.209,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.554582,651.705,408.694,1.167,-0.981,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.590977,651.906,408.973,1.040,-1.301,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.625709,651.594,408.937,1.334,-1.189,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.658854,651.699,409.185,1.294,-1.456,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.692192,651.851,409.109,1.127,-1.419,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.725324,651.966,408.476,0.860,-0.835,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.758311,651.878,408.364,0.918,-0.704,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.791721,651.688,408.508,1.138,-0.797,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.824928,651.662,408.605,1.187,-0.884,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.855709,651.725,408.522,1.106,-0.820,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.890739,651.856,408.256,0.913,-0.593,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.926363,652.040,408.188,0.718,-0.573,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.958417,652.173,408.277,0.611,-0.692,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,4.992251,652.059,408.203,0.704,-0.592,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.025760,652.399,408.411,0.424,-0.878,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.058239,652.615,408.432,0.221,-0.951,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.091365,652.519,408.366,0.297,-0.864,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.124891,652.520,408.394,0.303,-0.891,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.155489,652.536,408.321,0.270,-0.824,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.191966,652.515,408.436,0.319,-0.930,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.225236,652.767,408.425,0.072,-0.982,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.259873,652.778,408.268,0.022,-0.832,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.292506,652.743,408.326,0.070,-0.880,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.325627,652.552,408.338,0.259,-0.844,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.358181,652.712,408.338,0.104,-0.883,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.392991,652.616,408.253,0.175,-0.778,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.424646,652.729,408.147,0.040,-0.703,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.457090,652.662,408.217,0.122,-0.754,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.491159,652.715,408.292,0.089,-0.839,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.525951,652.750,408.212,0.035,-0.771,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.557574,652.758,408.303,0.050,-0.861,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.592028,652.657,408.057,0.087,-0.598,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.625613,652.627,408.098,0.127,-0.630,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.659219,652.815,407.822,-0.124,-0.409,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.692652,652.855,408.179,-0.074,-0.764,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.724803,652.869,408.196,-0.084,-0.784,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.758056,652.812,408.178,-0.033,-0.753,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.792130,652.847,408.165,-0.070,-0.750,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.824939,652.838,408.119,-0.072,-0.702,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.858648,652.790,408.170,-0.014,-0.740,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.892443,652.951,408.216,-0.158,-0.824,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.926031,652.899,408.206,-0.111,-0.802,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.958495,652.779,408.230,0.012,-0.796,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,5.991515,652.904,408.212,-0.113,-0.809,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.026479,652.812,408.150,-0.040,-0.726,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.057320,652.820,408.205,-0.034,-0.782,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.091236,652.837,408.184,-0.056,-0.765,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.126224,652.809,408.185,-0.028,-0.759,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.158400,652.915,408.180,-0.133,-0.780,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.192214,653.018,408.120,-0.247,-0.748,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.224492,652.862,408.032,-0.117,-0.624,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.257792,653.043,408.247,-0.240,-0.877,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.292878,652.827,408.237,-0.033,-0.815,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.324942,652.712,408.256,0.083,-0.804,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.356982,652.764,408.037,-0.021,-0.605,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.391010,652.854,408.130,-0.085,-0.717,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.424030,652.900,408.185,-0.117,-0.781,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.457805,652.801,408.178,-0.023,-0.751,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.492548,652.835,408.211,-0.047,-0.791,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.524399,652.843,408.192,-0.060,-0.775,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.556388,652.922,408.264,-0.118,-0.864,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.590821,652.854,408.232,-0.061,-0.816,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.625056,652.931,408.244,-0.132,-0.846,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.659886,652.867,408.241,-0.071,-0.828,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.691025,652.800,408.189,-0.019,-0.761,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.724223,652.870,408.205,-0.083,-0.794,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.757286,652.849,408.257,-0.049,-0.839,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.790984,652.744,408.290,0.060,-0.845,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.825676,652.775,408.188,0.005,-0.754,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.856843,652.835,408.251,-0.037,-0.830,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.892284,652.830,408.171,-0.052,-0.751,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.925672,653.003,408.282,-0.192,-0.901,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.956489,652.906,408.184,-0.123,-0.782,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,6.991906,653.005,408.289,-0.193,-0.909,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,7.025312,652.832,408.246,-0.035,-0.824,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,7.059035,652.808,408.216,-0.020,-0.789,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,7.091084,652.756,408.124,0.008,-0.687,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,7.125509,652.715,408.233,0.074,-0.782,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,7.158476,652.893,408.174,-0.112,-0.769,1280,720
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,azimuth,1,7.191089,652.894,408.201,-0.107,-0.796,1280,720
