session_id,session_start,phase,cal_dec_axis_x,cal_dec_axis_y,iteration,duration_sec,sample_count,drift_rate_px_per_min,drift_rate_se_2sigma,ra_drift_rate_px_per_min,t_statistic,is_significant
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,2026-06-13T12:35:53Z,azimuth,-0.9693072360736329,0.24585256170171274,1,94.052,2822,-4.4906,0.0330,-1.7642,-272.2163,true
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,2026-06-13T12:35:53Z,azimuth,-0.9693072360736329,0.24585256170171274,2,90.015,2701,-3.0098,0.0316,1.5179,-190.4907,true
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,2026-06-13T12:35:53Z,azimuth,-0.9693072360736329,0.24585256170171274,2,90.015,2701,-3.0098,0.0316,1.5179,-190.4907,true
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,2026-06-13T12:35:53Z,altitude,-0.9731645029558647,0.2301105173317051,1,113.057,3392,-3.6393,0.0333,3.2692,-218.6376,true
6C530D92-B7AA-4DE0-870A-B1EDA6C9C221,2026-06-13T12:35:53Z,altitude,-0.9731645029558647,0.2301105173317051,1,113.057,3392,-3.6393,0.0333,3.2692,-218.6376,true
