session_id,session_start,phase,cal_dec_axis_x,cal_dec_axis_y,iteration,duration_sec,sample_count,drift_rate_px_per_min,drift_rate_se_2sigma,ra_drift_rate_px_per_min,t_statistic,is_significant
570D7B78-4F31-461A-A35E-12B12F9D3E7B,2026-06-13T11:26:18Z,azimuth,-0.9723733013172766,0.2334312808630003,1,107.054,3212,-0.2976,0.0406,3.0975,-14.6570,false
570D7B78-4F31-461A-A35E-12B12F9D3E7B,2026-06-13T11:26:18Z,azimuth,-0.9723733013172766,0.2334312808630003,1,107.054,3212,-0.2976,0.0406,3.0975,-14.6570,false
570D7B78-4F31-461A-A35E-12B12F9D3E7B,2026-06-13T11:26:18Z,altitude,-0.9728261308071451,0.23153686362823422,1,108.046,3242,-0.1278,0.0303,-3.5771,-8.4368,false
570D7B78-4F31-461A-A35E-12B12F9D3E7B,2026-06-13T11:26:18Z,altitude,-0.9728261308071451,0.23153686362823422,1,108.046,3242,-0.1278,0.0303,-3.5771,-8.4368,false
