session_id,phase,iteration,elapsed_sec,x_px,y_px,dec_disp_px,ra_disp_px,image_width,image_height
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.387630,618.247,360.434,-1.143,-1.366,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.420835,618.255,360.294,-1.184,-1.231,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.452284,618.340,360.253,-1.277,-1.211,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.488557,618.561,360.168,-1.512,-1.182,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.520429,618.461,360.204,-1.406,-1.193,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.553114,618.587,360.265,-1.514,-1.282,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.587635,618.672,360.244,-1.602,-1.282,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.621574,618.388,360.147,-1.348,-1.121,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.653534,618.680,360.213,-1.617,-1.254,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.686819,618.601,360.263,-1.528,-1.284,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.720629,618.577,360.128,-1.537,-1.147,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.752235,618.359,360.151,-1.319,-1.117,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.788646,618.363,360.123,-1.330,-1.091,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.820603,618.316,360.106,-1.288,-1.064,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.855014,618.344,360.085,-1.321,-1.050,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.888009,618.477,360.156,-1.433,-1.150,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.922356,618.462,360.086,-1.435,-1.078,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.952336,618.339,360.107,-1.311,-1.070,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,26.988560,618.465,360.097,-1.436,-1.090,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.019906,618.235,359.832,-1.275,-0.778,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.052920,618.259,359.777,-1.311,-0.730,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.086911,618.171,359.671,-1.252,-0.606,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.121632,618.282,359.758,-1.338,-0.717,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.153411,618.190,359.612,-1.284,-0.553,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.186805,618.132,359.648,-1.219,-0.575,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.221375,618.111,359.611,-1.207,-0.534,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.254257,618.408,360.064,-1.388,-1.045,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.288024,618.320,359.821,-1.360,-0.788,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.318241,618.714,360.023,-1.695,-1.077,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.351388,618.303,359.947,-1.314,-0.905,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.387627,618.257,359.847,-1.293,-0.798,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.421243,618.322,360.098,-1.297,-1.057,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.454652,618.479,360.113,-1.445,-1.109,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.487441,618.689,360.012,-1.673,-1.061,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.521331,618.629,359.833,-1.657,-0.872,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.553119,618.711,360.136,-1.665,-1.186,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.587758,618.563,360.045,-1.543,-1.063,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.619797,618.469,360.192,-1.417,-1.183,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.652787,618.482,360.107,-1.450,-1.104,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.688075,618.673,360.211,-1.610,-1.250,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.721580,618.812,360.268,-1.732,-1.338,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.753826,618.852,360.194,-1.789,-1.277,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.787349,618.911,360.241,-1.835,-1.336,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.821098,618.855,360.259,-1.775,-1.340,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.855669,618.764,360.277,-1.683,-1.336,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.887714,618.713,360.204,-1.651,-1.253,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.917837,618.681,360.171,-1.628,-1.214,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.952298,618.667,360.018,-1.651,-1.061,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,27.988306,618.718,360.194,-1.658,-1.244,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.022218,618.771,360.230,-1.701,-1.292,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.053738,618.583,360.194,-1.526,-1.212,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.088371,618.689,360.155,-1.639,-1.199,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.121110,618.608,359.864,-1.630,-0.898,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.151238,618.524,359.833,-1.556,-0.848,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.187406,618.542,360.013,-1.530,-1.026,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.220122,618.594,360.162,-1.545,-1.184,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.255058,618.513,359.812,-1.550,-0.824,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.288155,618.638,359.874,-1.657,-0.915,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.321542,618.625,359.860,-1.647,-0.898,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.353543,618.691,359.946,-1.691,-0.997,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.388243,618.670,359.991,-1.659,-1.036,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.421273,618.785,360.091,-1.748,-1.160,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.454758,618.715,360.131,-1.670,-1.182,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.488341,618.525,359.776,-1.570,-0.792,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.518562,618.628,359.826,-1.658,-0.865,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.553157,618.530,359.839,-1.560,-0.855,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.588224,618.618,359.812,-1.652,-0.849,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.620459,618.623,359.845,-1.648,-0.883,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.654575,618.429,359.856,-1.458,-0.848,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.688377,618.712,360.141,-1.665,-1.192,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.720872,618.666,359.991,-1.655,-1.035,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.754155,618.661,360.007,-1.647,-1.049,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.787494,618.800,360.072,-1.767,-1.145,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.820791,618.762,360.058,-1.733,-1.123,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.854039,618.756,360.070,-1.724,-1.133,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.887653,618.484,360.008,-1.475,-1.008,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.921693,618.793,360.257,-1.716,-1.323,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.954032,618.820,360.255,-1.743,-1.328,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,28.987165,618.795,360.240,-1.722,-1.308,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.020537,618.592,360.288,-1.513,-1.305,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.054298,618.844,360.286,-1.759,-1.364,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.087654,618.879,360.265,-1.798,-1.351,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.119873,618.834,360.317,-1.741,-1.391,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.154271,618.864,360.289,-1.777,-1.372,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.188208,618.825,360.275,-1.742,-1.349,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.221046,618.827,360.274,-1.745,-1.348,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.255431,618.771,360.320,-1.679,-1.380,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.288444,618.788,360.313,-1.697,-1.377,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.319732,618.863,360.340,-1.764,-1.421,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.351862,618.860,360.213,-1.792,-1.297,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.388431,618.880,360.207,-1.812,-1.296,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.421418,618.841,360.230,-1.769,-1.309,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.453392,618.932,360.273,-1.847,-1.372,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.488481,618.913,360.279,-1.827,-1.373,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.521497,618.903,360.223,-1.831,-1.317,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.553003,618.849,360.214,-1.781,-1.295,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.587861,618.966,360.237,-1.889,-1.345,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.620239,618.865,360.230,-1.792,-1.315,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.654106,619.010,360.357,-1.903,-1.472,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.687190,618.948,360.296,-1.857,-1.398,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.721490,618.880,360.259,-1.800,-1.346,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.753200,618.874,360.299,-1.785,-1.383,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.786388,618.881,360.304,-1.790,-1.390,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.820065,618.897,360.254,-1.817,-1.346,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.853884,618.925,360.297,-1.835,-1.394,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.887686,618.976,360.425,-1.854,-1.530,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.920894,618.866,360.271,-1.784,-1.355,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.954022,618.878,360.297,-1.789,-1.383,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,29.987241,618.852,360.334,-1.755,-1.413,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.022209,618.927,360.357,-1.822,-1.453,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.053396,618.957,360.377,-1.847,-1.479,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.088004,618.999,360.402,-1.881,-1.513,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.120749,618.988,360.392,-1.873,-1.501,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.155215,619.069,360.350,-1.962,-1.479,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.188737,618.939,360.510,-1.797,-1.604,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.219877,619.000,360.576,-1.841,-1.682,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.254309,618.982,360.541,-1.832,-1.644,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.288434,618.976,360.561,-1.821,-1.662,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.321822,618.918,360.501,-1.779,-1.591,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.353175,618.919,360.519,-1.776,-1.608,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.387376,618.868,360.392,-1.757,-1.472,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.421484,618.926,360.475,-1.794,-1.566,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.454438,619.024,360.614,-1.855,-1.725,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.489080,619.012,360.649,-1.836,-1.756,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.518780,618.955,360.714,-1.765,-1.806,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.553394,618.931,360.653,-1.756,-1.741,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.589523,618.908,360.544,-1.760,-1.630,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.622249,618.995,360.580,-1.836,-1.685,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.655081,618.775,360.709,-1.591,-1.759,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.687788,618.984,360.734,-1.788,-1.832,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.721410,618.942,360.617,-1.775,-1.709,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.753581,618.931,360.508,-1.790,-1.600,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.788752,618.970,360.577,-1.812,-1.676,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.821525,618.893,360.509,-1.753,-1.592,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.854831,618.890,360.577,-1.734,-1.657,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.888716,618.908,360.731,-1.715,-1.811,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.920900,618.889,360.545,-1.741,-1.626,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.952871,618.866,360.404,-1.752,-1.484,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,30.989195,618.862,360.522,-1.720,-1.597,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.020276,618.687,360.501,-1.555,-1.536,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.054397,618.865,360.566,-1.713,-1.641,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.088937,618.967,360.542,-1.817,-1.642,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.121004,618.825,360.426,-1.707,-1.496,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.155077,618.706,360.435,-1.589,-1.475,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.187109,618.800,360.380,-1.693,-1.445,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.220971,618.822,360.377,-1.715,-1.447,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.252940,618.797,360.345,-1.699,-1.409,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.288364,618.787,360.359,-1.686,-1.422,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.320122,618.688,360.402,-1.579,-1.439,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.355021,618.779,360.353,-1.680,-1.414,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.387805,618.757,360.346,-1.660,-1.401,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.421463,618.800,360.416,-1.685,-1.480,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.455523,618.754,360.453,-1.631,-1.505,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.488845,618.636,360.593,-1.483,-1.612,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.522227,618.618,360.773,-1.423,-1.783,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.552768,618.484,360.368,-1.389,-1.357,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.587789,618.369,360.387,-1.273,-1.349,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.620330,618.675,360.405,-1.566,-1.439,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.655076,618.330,360.385,-1.236,-1.338,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.688177,618.580,360.390,-1.478,-1.402,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.721701,618.402,360.641,-1.245,-1.604,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.748606,618.417,360.555,-1.280,-1.523,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.784806,618.520,360.700,-1.346,-1.688,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.820641,618.413,360.666,-1.249,-1.631,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.854007,618.317,360.535,-1.187,-1.480,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.888356,618.337,360.556,-1.202,-1.505,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.919391,618.722,360.511,-1.586,-1.553,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.954413,618.543,360.576,-1.397,-1.573,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,31.989099,618.641,360.781,-1.443,-1.796,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.021363,618.528,360.780,-1.334,-1.769,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.054550,618.673,360.795,-1.471,-1.817,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.088308,618.660,360.800,-1.457,-1.819,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.122123,618.434,360.733,-1.254,-1.700,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.153202,618.784,360.810,-1.576,-1.858,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.188197,618.887,360.682,-1.706,-1.758,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.219594,618.672,360.610,-1.514,-1.637,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.254660,618.681,360.630,-1.518,-1.659,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.288464,618.806,360.412,-1.692,-1.478,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.319168,618.955,360.508,-1.814,-1.605,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.355056,619.035,360.533,-1.886,-1.649,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.388257,619.019,360.475,-1.883,-1.589,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.421751,618.912,360.440,-1.788,-1.530,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.453551,618.941,360.384,-1.830,-1.482,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.488480,618.954,360.431,-1.831,-1.531,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.521001,618.853,360.267,-1.772,-1.348,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.554705,618.970,360.369,-1.861,-1.475,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.587830,618.989,360.491,-1.850,-1.597,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.621219,619.048,360.455,-1.917,-1.577,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.654676,619.043,360.463,-1.909,-1.583,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.687864,619.059,360.448,-1.929,-1.573,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.721288,619.121,360.505,-1.975,-1.642,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.752932,619.109,360.411,-1.987,-1.548,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.787020,619.036,360.378,-1.923,-1.499,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.819832,618.986,360.435,-1.861,-1.542,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.854093,619.017,360.478,-1.881,-1.591,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.887304,619.040,360.458,-1.908,-1.577,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.921485,619.088,360.364,-1.977,-1.498,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.952759,619.001,360.401,-1.884,-1.513,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,32.987616,619.033,360.499,-1.891,-1.616,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.021425,619.071,360.455,-1.938,-1.581,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.054448,619.139,360.464,-2.003,-1.607,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.087966,619.066,360.489,-1.926,-1.614,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.119639,619.077,360.566,-1.918,-1.692,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.153532,619.042,360.556,-1.887,-1.673,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.187902,619.120,360.593,-1.954,-1.728,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.221135,619.048,360.495,-1.907,-1.615,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.253156,619.029,360.556,-1.874,-1.670,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.287504,618.990,360.548,-1.838,-1.653,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.320542,618.908,360.509,-1.767,-1.596,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.353735,618.970,360.470,-1.837,-1.572,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.387103,619.035,360.486,-1.896,-1.604,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.419076,618.974,360.515,-1.830,-1.617,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.455456,618.964,360.502,-1.824,-1.602,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.486722,618.989,360.574,-1.831,-1.678,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.520636,619.101,360.697,-1.911,-1.824,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.554268,619.028,360.596,-1.863,-1.708,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.588706,618.990,360.583,-1.830,-1.687,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.619460,618.872,360.536,-1.727,-1.613,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.652378,618.810,360.389,-1.701,-1.456,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.687640,618.906,360.560,-1.754,-1.645,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.721203,618.828,360.605,-1.667,-1.670,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.754028,618.646,360.728,-1.461,-1.746,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.788696,618.608,360.762,-1.416,-1.770,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.821316,618.670,360.618,-1.510,-1.645,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.854796,618.620,360.728,-1.436,-1.740,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.887339,618.539,360.570,-1.395,-1.567,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.920580,618.647,360.607,-1.491,-1.629,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.951936,618.518,360.756,-1.330,-1.742,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,33.987814,618.302,360.760,-1.119,-1.695,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,34.022104,618.294,360.713,-1.123,-1.648,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,34.054647,618.325,360.769,-1.139,-1.709,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,34.087421,618.298,360.806,-1.104,-1.739,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,34.121147,618.381,360.818,-1.182,-1.770,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,34.153030,618.302,360.812,-1.107,-1.745,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,34.187478,618.232,360.660,-1.075,-1.582,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,34.221103,618.208,360.663,-1.051,-1.578,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,34.253818,618.285,360.786,-1.096,-1.717,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,34.287887,618.310,360.747,-1.130,-1.685,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,34.320932,618.440,360.826,-1.238,-1.792,1280,720
25F628E1-E901-4813-B675-57BB910008F1,azimuth,2,34.352660,618.320,360.822,-1.122,-1.760,1280,720
